X_input,y_prediction
0.4831921185927586,0.5507267639040947
0.16700888077047793,0.3116147518157959
-0.11987660236389752,0.19702066389986095
0.2910702543411069,0.4695146083831787
-0.2619164099147897,0.1955093212888663
-0.1526273303014557,0.22551015764474874
0.426141799924859,0.5229983627796173
-0.18654601449211586,0.14683150530708378
0.3710838382144612,0.526334784924984
-0.08787257828389361,0.2317333221435547
0.40218640627904706,0.5166321396827698
0.1633806756389239,0.3116147518157959
0.056629837745608036,0.3267119228839874
-0.30616827626679777,0.11796273291110992
-0.32033514801588103,0.10984602818886438
0.22219814152722084,0.444457083940506
0.0068862604732484725,0.26188922822475436
-0.4837530150177658,0.05537151172757149
0.14853747076250198,0.3269209563732147
-0.08253022763780604,0.2317333221435547
-0.03236607155689941,0.27427021563053133
-0.4498296722369488,0.09430462494492531
-0.17580990455149392,0.21934932470321658
-0.14796546119441525,0.18511967167195786
-0.024329631090788784,0.27640592455863955
0.09822140631363883,0.28584080934524536
0.11704895511482705,0.28584080934524536
-0.3604063376567899,0.10753039550036192
0.010015887186183736,0.26188922822475436
-0.12870289660400291,0.187880659991582
-0.103257752301262,0.2317333221435547
-0.2917316380647985,0.19347909998103863
-0.21457042685112734,0.1449232267983849
-0.4784439846410568,0.05678241327404976
0.20820036631408545,0.44073712825775146
-0.4799042597916624,0.05639432743191719
0.021701202014385638,0.26188922822475436
0.11769319878045816,0.28584080934524536
0.19142189299370596,0.3301383703947067
-0.4402959061501708,0.04846454714424908
-0.4241046632228692,0.061720624566078186
0.3879141745518656,0.5308074876666069
-0.0802816443795672,0.2317333221435547
0.06943206516460199,0.3538313567638397
-0.15281494478967306,0.2254602983593941
0.4144155790376315,0.5198820531368256
-0.4969125979242312,0.05187432840466499
0.3509293009417854,0.4811684936285019
-0.14487624066932014,0.1853300273097907
0.04032820613484889,0.3312499225139618
-0.0960510381326567,0.2317333221435547
-0.48520014054298,0.05498694255948067
0.35216453925144264,0.4811684936285019
-0.4540232778170231,0.09430462494492531
0.4818157308692786,0.5507262647151947
-0.15987650828581856,0.22358366847038275
0.25994688587059805,0.4544889032840729
0.16595880441735544,0.3116147518157959
0.321555217312236,0.4776160567998886
0.4047124648742866,0.5173034369945526
-0.3836673932553365,0.11291016917675734
-0.24805541520144625,0.13701435178518295
-0.09326444771361796,0.2317333221435547
0.3647356403524917,0.4811684936285019
0.08638251386649888,0.35833597779273985
0.3382464305893681,0.4820517897605896
-0.32486541107255584,0.10864210377136865
0.19886520364106364,0.43825629353523254
-0.07457276835883209,0.2317333221435547
-0.4618935553271776,0.08289198949933052
0.4378269313880732,0.5390361249446869
0.3873739032696438,0.530663900077343
0.08609621869586859,0.3582598924636841
-0.4117013096751661,0.06501684337854385
-0.4436508254335889,0.04757297341711819
0.3706352452053204,0.5262155756354332
-0.0663703274644657,0.29939380288124084
0.4680406113294143,0.5470654666423798
0.15428093085931527,0.3116147518157959
0.22425169370346154,0.44500282406806946
-0.2249905356514645,0.1431439071893692
-0.15464284575731024,0.22497452795505524
0.4901631194354752,0.5507267639040947
0.2995596495874913,0.47177067399024963
0.1174058145353044,0.28584080934524536
-0.3500606044053548,0.1463607835272948
-0.06198685902062895,0.3005587160587311
0.10853363497006796,0.28584080934524536
0.2501474088811848,0.45188467204570776
-0.16381241579269734,0.22253769636154178
-0.19021938810961547,0.1465813726784707
-0.018864931220489375,0.27785817682743075
0.3918839068105806,0.5318624600768089
0.3835275302909533,0.5296417102217674
-0.4890754267997778,0.053957078605890274
0.4909250135596964,0.5507267639040947
0.26082012965083223,0.45472097396850586
-0.21676275839719816,0.14477394341218164
0.24587830558971224,0.4507501423358917
0.33128310549713746,0.48020127415657043
