X_input,y_prediction
0.4831921185927586,0.11089863695793621
0.16700888077047793,0.07554130496503228
-0.11987660236389752,0.049943850418358686
0.2910702543411069,0.09858428648288216
-0.2619164099147897,0.047237073097817724
-0.1526273303014557,0.05454748555913962
0.426141799924859,0.10735493057831064
-0.18654601449211586,0.03399797718544036
0.3710838382144612,0.10702804537000159
-0.08787257828389361,0.05694381675869099
0.40218640627904706,0.10630358089890578
0.1633806756389239,0.07541731417402205
0.056629837745608036,0.07490424204826883
-0.30616827626679777,0.02913407809144813
-0.32033514801588103,0.027707137367898982
0.22219814152722084,0.09352349133817346
0.0068862604732484725,0.0640510831287695
-0.4837530150177658,0.012348517866911322
0.14853747076250198,0.07651097652761002
-0.08253022763780604,0.057145045887457196
-0.03236607155689941,0.06578512841920209
-0.4498296722369488,0.021705733567099122
-0.17580990455149392,0.05349588675345795
-0.14796546119441525,0.04739505467476269
-0.024329631090788784,0.06612350707470946
0.09822140631363883,0.06993017249146163
0.11704895511482705,0.0705623441830516
-0.3604063376567899,0.025123056886531256
0.010015887186183736,0.06416321555057308
-0.12870289660400291,0.04849884086859819
-0.103257752301262,0.05635174399886594
-0.2917316380647985,0.04548546974801614
-0.21457042685112734,0.03341739941596601
-0.4784439846410568,0.012580690934468269
0.20820036631408545,0.0928642692227399
-0.4799042597916624,0.012518856296460676
0.021701202014385638,0.06457694544789631
0.11769319878045816,0.07058369801954284
0.19142189299370596,0.07835481796006509
-0.4402959061501708,0.008401798360968958
-0.4241046632228692,0.013846395658809999
0.3879141745518656,0.10781662076181099
-0.0802816443795672,0.05722909253332752
0.06943206516460199,0.07940690024475516
-0.15281494478967306,0.054539211454705146
0.4144155790376315,0.10684255112723215
-0.4969125979242312,0.011670395688701412
0.3509293009417854,0.09950317839647625
-0.14487624066932014,0.047495595325966325
0.04032820613484889,0.07508785489609493
-0.0960510381326567,0.05663144910405193
-0.48520014054298,0.012281540086456455
0.35216453925144264,0.09955516503854746
-0.4540232778170231,0.021401310145194283
0.4818157308692786,0.11083987406994177
-0.15987650828581856,0.05422505630912453
0.25994688587059805,0.09525944335147685
0.16595880441735544,0.07550547501018286
0.321555217312236,0.099962330584311
0.4047124648742866,0.10641530120133215
-0.3836673932553365,0.029042584459864677
-0.24805541520144625,0.032642988260721706
-0.09326444771361796,0.05673847437767114
0.3647356403524917,0.10008132853724795
0.08638251386649888,0.08092676097402503
0.3382464305893681,0.10070245011141307
-0.32486541107255584,0.027578678320020363
0.19886520364106364,0.09241975865294835
-0.07457276835883209,0.0574407776309748
-0.4618935553271776,0.019984566837879143
0.4378269313880732,0.10893262241826025
0.3873739032696438,0.10779145469576337
0.08609621869586859,0.08091335379505661
-0.4117013096751661,0.014073896396863154
-0.4436508254335889,0.008370515149012575
0.3706352452053204,0.1070068949591553
-0.0663703274644657,0.0682888556426575
0.4680406113294143,0.11024874680852538
0.15428093085931527,0.07510396632458727
0.22425169370346154,0.09361947919360886
-0.2249905356514645,0.03318664473003955
-0.15464284575731024,0.054458403481780784
0.4901631194354752,0.11119543199458166
0.2995596495874913,0.09897153779538455
0.1174058145353044,0.07057417525396967
-0.3500606044053548,0.03502666018604206
-0.06198685902062895,0.06851044441440489
0.10853363497006796,0.07027839072982037
0.2501474088811848,0.09481448311319324
-0.16381241579269734,0.054047604301265983
-0.19021938810961547,0.03392496084599528
-0.018864931220489375,0.06635102833223464
0.3918839068105806,0.10800122774283683
0.3835275302909533,0.10761201094332855
-0.4890754267997778,0.012093610886534628
0.4909250135596964,0.11122778667608449
0.26082012965083223,0.09529890638508917
-0.21676275839719816,0.03336956521498296
0.24587830558971224,0.09461941083500085
0.33128310549713746,0.10039489087350652
