X_input,y_prediction
0.4831921185927586,0.46004289728550546
0.16700888077047793,0.28628155400310756
-0.11987660236389752,0.19052029423096586
0.2910702543411069,0.4194012555460261
-0.2619164099147897,0.20252555065459843
-0.1526273303014557,0.2199604741616524
0.426141799924859,0.44883144931366914
-0.18654601449211586,0.13233774175811175
0.3710838382144612,0.46516108662446504
-0.08787257828389361,0.22145676480069695
0.40218640627904706,0.44774397928275217
0.1633806756389239,0.28611684936894793
0.056629837745608036,0.3051063127096514
-0.30616827626679777,0.12014462607194255
-0.32033514801588103,0.11580102726361562
0.22219814152722084,0.39964057693366056
0.0068862604732484725,0.24586233875638133
-0.4837530150177658,0.08098091621425817
0.14853747076250198,0.29564716920034717
-0.08253022763780604,0.22169928413927129
-0.03236607155689941,0.26551783140734775
-0.4498296722369488,0.11340636537201737
-0.17580990455149392,0.21890808674906523
-0.14796546119441525,0.18135485917288138
-0.024329631090788784,0.26588265063308697
0.09822140631363883,0.26597627539693947
0.11704895511482705,0.2668309637138854
-0.3604063376567899,0.1123212165488745
0.010015887186183736,0.24600441011236043
-0.12870289660400291,0.18442695829211328
-0.103257752301262,0.22075834523340862
-0.2917316380647985,0.2011720697827133
-0.21457042685112734,0.13106555608564582
-0.4784439846410568,0.08122192295842862
0.20820036631408545,0.39900513920014374
-0.4799042597916624,0.08115563285747453
0.021701202014385638,0.246534872264867
0.11769319878045816,0.2668602095567775
0.19142189299370596,0.29973887696728213
-0.4402959061501708,0.06650077475259401
-0.4241046632228692,0.07852294902192757
0.3879141745518656,0.46592511023634087
-0.0802816443795672,0.22180135997828732
0.06943206516460199,0.3350011613154469
-0.15281494478967306,0.21995195728498076
0.4144155790376315,0.44829913020510787
-0.4969125979242312,0.08038352874312182
0.3509293009417854,0.40766656402766505
-0.14487624066932014,0.18149509626476992
0.04032820613484889,0.31027975619362663
-0.0960510381326567,0.22108549851653206
-0.48520014054298,0.0809152230487476
0.35216453925144264,0.4077226384409121
-0.4540232778170231,0.11321599403196576
0.4818157308692786,0.4599804153066101
-0.15987650828581856,0.2196313932071361
0.25994688587059805,0.40135420471974964
0.16595880441735544,0.2862338851323272
0.321555217312236,0.42078513944770063
0.4047124648742866,0.44785865128769925
-0.3836673932553365,0.1288135394336131
-0.24805541520144625,0.12954548416134498
-0.09326444771361796,0.2212119975260641
0.3647356403524917,0.4082933114135689
0.08638251386649888,0.34245272548072697
0.3382464305893681,0.4215428474815111
-0.32486541107255584,0.1155953731475053
0.19886520364106364,0.39858136367005886
-0.07457276835883209,0.22206051796477502
-0.4618935553271776,0.10525029424681949
0.4378269313880732,0.45798351632681866
0.3873739032696438,0.4659005842846213
0.08609621869586859,0.34243972893294905
-0.4117013096751661,0.07908600698980832
-0.4436508254335889,0.06634847609990624
0.3706352452053204,0.465140722465114
-0.0663703274644657,0.2918308985550984
0.4680406113294143,0.459355085166209
0.15428093085931527,0.28570376078091936
0.22425169370346154,0.39973379921510593
-0.2249905356514645,0.13059252874963956
-0.15464284575731024,0.2198689785808451
0.4901631194354752,0.46035935021523117
0.2995596495874913,0.41978663693643653
0.1174058145353044,0.2668471635697825
-0.3500606044053548,0.15263955013456462
-0.06198685902062895,0.2920298888382315
0.10853363497006796,0.26644440544654896
0.2501474088811848,0.4009093513517688
-0.16381241579269734,0.21945272023179388
-0.19021938810961547,0.1321709866723697
-0.018864931220489375,0.26613072409098004
0.3918839068105806,0.46610531870738264
0.3835275302909533,0.46572597578501157
-0.4890754267997778,0.08073930201285058
0.4909250135596964,0.46039393687404684
0.26082012965083223,0.4013938461656274
-0.21676275839719816,0.13096603382817698
0.24587830558971224,0.4007155527460349
0.33128310549713746,0.4212267429972645
